id,submitted_on,grade,compiles,codeql,codeql_runtime
64bbe380a2ad512c4729756e,2023-07-22 16:11:12.809,0.0,True,False,0.0047712699505461365
64bbe360a2ad512c47297569,2023-07-22 16:10:40.406,0.0,True,False,0.0047712699505461365
63c82abd89add9acfb6bd1d3,2023-01-18 18:22:05.408,100.0,True,False,0.0047712699505461365
63c84620c1f4a16b94d98c53,2023-01-18 20:18:56.887,100.0,True,False,0.0047712699505461365
637cef766d3572586678c963,2022-11-22 16:49:10.107,100.0,True,False,0.0047712699505461365
637cef5886fd18348831c199,2022-11-22 16:48:39.991,0.0,False,False,0.0047712699505461365
64c7ec8c28eb9b399a2777e7,2023-07-31 19:17:00.345,100.0,True,False,0.0047712699505461365
63c6bd1889add9acfb6b5fab,2023-01-17 16:22:00.765,100.0,True,False,0.0047712699505461365
635a6c5ee46f28bb708ae865,2022-10-27 13:32:46.337,100.0,True,False,0.0047712699505461365
61c17a7499b18e225a69c21d,2021-12-21 07:55:48.192,100.0,True,False,0.0047712699505461365
61a35dbcb82059f5c9a887ab,2021-11-28 11:45:16.523,100.0,True,False,0.0047712699505461365
61928985ea50f6bd1cafe46c,2021-11-15 17:23:33.364,100.0,True,False,0.0047712699505461365
61928944379300c9b715f1d5,2021-11-15 17:22:28.109,100.0,True,False,0.0047712699505461365
61928923606219e89fdf164d,2021-11-15 17:21:55.853,0.0,True,False,0.0047712699505461365
619288c8afb6417fa70137a7,2021-11-15 17:20:24.108,0.0,True,False,0.0047712699505461365
6192885d379300c9b715f1ba,2021-11-15 17:18:37.649,0.0,True,False,0.0047712699505461365
61928846ea50f6bd1cafe459,2021-11-15 17:18:14.131,0.0,False,False,0.0047712699505461365
6192881377939688d8493d49,2021-11-15 17:17:23.377,0.0,True,False,0.0047712699505461365
6373678080607efdfdbc8788,2022-11-15 11:18:40.790,100.0,True,False,0.0047712699505461365
6373676de46f28bb708f4205,2022-11-15 11:18:21.809,0.0,False,False,0.0047712699505461365
63c7a46289add9acfb6b8833,2023-01-18 08:48:50.725,100.0,True,False,0.0047712699505461365
63b5498d8d1b8e94fb344374,2023-01-04 10:40:29.160,100.0,True,False,0.0047712699505461365
63b5496e8d1b8e94fb34436f,2023-01-04 10:39:57.835,100.0,True,False,0.0047712699505461365
637bc104a41ed832114b200d,2022-11-21 19:18:44.851,100.0,True,False,0.0047712699505461365
664c44ef3eb7b0b2ad84d022,2024-05-21 08:53:35.503,100.0,True,False,0.0047712699505461365
63b54f558d1b8e94fb344453,2023-01-04 11:05:09.612,100.0,True,False,0.0047712699505461365
63b54f4c8d1b8e94fb34444e,2023-01-04 11:05:00.257,0.0,True,False,0.0047712699505461365
637bbacce46f28bb708fcc4c,2022-11-21 18:52:12.749,100.0,True,False,0.0047712699505461365
619233dd379300c9b715eb6b,2021-11-15 11:18:05.350,100.0,True,False,0.0047712699505461365
6378fa79a41ed832114afd24,2022-11-19 16:47:05.123,100.0,True,False,0.0047712699505461365
6593da3e781f8e163a56de5d,2024-01-02 10:41:18.765,100.0,True,False,0.0047712699505461365
65526214358432b8504120a8,2023-11-13 18:51:16.818,100.0,True,False,0.0047712699505461365
643427a419a5d14ac53f4fab,2023-04-10 17:13:40.583,100.0,True,False,0.0047712699505461365
6434276d150fa9dc604f5a31,2023-04-10 17:12:45.169,100.0,True,False,0.0047712699505461365
6434274baa4cc0449221d4f7,2023-04-10 17:12:11.617,0.0,True,False,0.0047712699505461365
6434270719a5d14ac53f4f90,2023-04-10 17:11:03.583,0.0,False,False,0.0047712699505461365
643426ee11cb32e36e8c6d0c,2023-04-10 17:10:38.766,0.0,True,False,0.0047712699505461365
64342699407e6b4dd2d09c29,2023-04-10 17:09:13.790,0.0,True,False,0.0047712699505461365
6434265d83a4189138131790,2023-04-10 17:08:13.669,0.0,True,False,0.0047712699505461365
63871fe3e46f28bb70908627,2022-11-30 10:18:27.244,100.0,True,False,0.0047712699505461365
63871fd980607efdfdbd300e,2022-11-30 10:18:17.358,0.0,False,False,0.0047712699505461365
63871fc680607efdfdbd3009,2022-11-30 10:17:58.668,0.0,False,False,0.0047712699505461365
65a7e7dc781f8e163a57b47a,2024-01-17 15:44:44.779,100.0,True,False,0.0047712699505461365
658167396e50a56ff139050e,2023-12-19 10:49:45.022,100.0,True,False,0.0047712699505461365
65533b00108434001228aefd,2023-11-14 10:16:48.195,100.0,True,False,0.0047712699505461365
63c81c1d89add9acfb6bc999,2023-01-18 17:19:41.519,100.0,True,False,0.0047712699505461365
63c81c0cc1f4a16b94d97c98,2023-01-18 17:19:24.806,0.0,True,False,0.0047712699505461365
63c81ba44244f6c310a04069,2023-01-18 17:17:40.106,0.0,True,False,0.0047712699505461365
63c81b7ac1f4a16b94d97c24,2023-01-18 17:16:58.559,0.0,False,False,0.0047712699505461365
63bbf92c1b949c34fa119e3e,2023-01-09 12:23:24.685,100.0,True,False,0.0047712699505461365
63bbf9138d1b8e94fb3507db,2023-01-09 12:22:59.729,0.0,True,False,0.0047712699505461365
63bbf90589add9acfb6ac666,2023-01-09 12:22:45.391,0.0,True,False,0.0047712699505461365
6553494fbf4a29e5c32c073d,2023-11-14 11:17:51.109,100.0,True,False,0.0047712699505461365
6553493ff7a41d353885d9db,2023-11-14 11:17:35.783,0.0,False,False,0.0047712699505461365
637ca5f086fd18348831c024,2022-11-22 11:35:28.131,100.0,True,False,0.0047712699505461365
664df63ddad4f4d810c88ccf,2024-05-22 15:42:21.326,100.0,True,False,0.0047712699505461365
65a7ea0679cb5dd48e355114,2024-01-17 15:53:58.151,100.0,True,False,0.0047712699505461365
65a7e9f96e50a56ff13ab727,2024-01-17 15:53:45.728,0.0,False,False,0.0047712699505461365
6582bbf9c6b05849cef393a4,2023-12-20 11:03:37.096,100.0,True,False,0.0047712699505461365
6582bb996e50a56ff13913ac,2023-12-20 11:02:01.105,100.0,True,False,0.0047712699505461365
6582bb7b0bcda0a7577f18da,2023-12-20 11:01:31.141,0.0,False,False,0.0047712699505461365
6582bb4183cb92f228f543c7,2023-12-20 11:00:33.666,0.0,False,False,0.0047712699505461365
65532bd8d93140def44f5107,2023-11-14 09:12:08.529,100.0,True,False,0.0047712699505461365
654fe88ec5d90a7d276ab271,2023-11-11 21:48:14.507,100.0,True,False,0.0047712699505461365
65a899266e50a56ff13ae060,2024-01-18 04:21:10.892,100.0,True,False,0.0047712699505461365
65539f2bbf4a29e5c32c0ed4,2023-11-14 17:24:11.519,100.0,True,False,0.0047712699505461365
5f736fd66779dd4de3fc8f39,2020-09-29 19:33:10.364,100.0,True,False,0.0047712699505461365
5f736f8e6779dd4de26e0476,2020-09-29 19:31:58.439,0.0,True,False,0.0047712699505461365
65524412bf4a29e5c32bf3e5,2023-11-13 16:43:14.689,100.0,True,False,0.0047712699505461365
66471f73b84bec11b6d00987,2024-05-17 11:12:19.260,100.0,True,False,0.0047712699505461365
65534fe4bf4a29e5c32c0881,2023-11-14 11:45:56.739,100.0,True,False,0.0047712699505461365
637c9e2c80607efdfdbcd796,2022-11-22 11:02:20.039,100.0,True,False,0.0047712699505461365
655349b6c5d90a7d276ac993,2023-11-14 11:19:34.817,100.0,True,False,0.0047712699505461365
65a17f4a781f8e163a5743b3,2024-01-12 19:04:58.283,100.0,True,False,0.0047712699505461365
65830326b2180bc51f84523f,2023-12-20 16:07:18.172,100.0,True,False,0.0047712699505461365
6379ed3ce46f28bb708faf73,2022-11-20 10:02:52.184,100.0,True,False,0.0047712699505461365
659449f80bcda0a757801520,2024-01-02 18:38:00.057,100.0,True,False,0.0047712699505461365
6550fdf2c5d90a7d276ab67e,2023-11-12 17:31:46.990,100.0,True,False,0.0047712699505461365
6555250483cb92f228f43fbd,2023-11-15 21:07:32.729,100.0,True,False,0.0047712699505461365
655524e30bcda0a7577d4492,2023-11-15 21:06:59.606,0.0,False,False,0.0047712699505461365
655523d20bcda0a7577d4488,2023-11-15 21:02:26.748,0.0,True,False,0.0047712699505461365
655523be79cb5dd48e330638,2023-11-15 21:02:06.071,0.0,False,False,0.0047712699505461365
655523a26e50a56ff137b24a,2023-11-15 21:01:38.593,0.0,False,False,0.0047712699505461365
655523716e50a56ff137b245,2023-11-15 21:00:49.063,0.0,False,False,0.0047712699505461365
665edf9dfda3507fd6848a94,2024-06-04 11:34:21.660,100.0,True,False,0.0047712699505461365
661e3e259e551bcadba9f4fd,2024-04-16 11:00:21.851,100.0,True,False,0.0047712699505461365
65a66d9b0bcda0a757815856,2024-01-16 12:50:51.755,100.0,True,False,0.0047712699505461365
65a66d900bcda0a757815842,2024-01-16 12:50:40.114,0.0,False,False,0.0047712699505461365
65a66d836e50a56ff13a5fed,2024-01-16 12:50:27.161,0.0,False,False,0.0047712699505461365
65523d6dbf4a29e5c32bf2ab,2023-11-13 16:14:53.482,100.0,True,False,0.0047712699505461365
637bb08380607efdfdbccfaf,2022-11-21 18:08:19.492,100.0,True,False,0.0047712699505461365
665f1371163decb65c971996,2024-06-04 15:15:29.130,100.0,True,False,0.0047712699505461365
66521dd1ac2f50fd0ecffec0,2024-05-25 19:20:17.787,100.0,True,False,0.0047712699505461365
66521dc8163decb65c9697cf,2024-05-25 19:20:08.074,0.0,False,False,0.0047712699505461365
65a1744b6e50a56ff13a237f,2024-01-12 18:18:03.077,100.0,True,False,0.0047712699505461365
65a1743e8ba6947cb3369e55,2024-01-12 18:17:50.181,0.0,True,False,0.0047712699505461365
63c6832a89add9acfb6b48e7,2023-01-17 12:14:50.867,100.0,True,False,0.0047712699505461365
637b9655a41ed832114b12f0,2022-11-21 16:16:37.198,100.0,True,False,0.0047712699505461365
637b9631d0579510aa3fdcae,2022-11-21 16:16:01.870,0.0,True,False,0.0047712699505461365
61e3f3c224ea0440997bb733,2022-01-16 11:30:26.240,100.0,True,False,0.0047712699505461365
61e3f3b204680b20fa3df322,2022-01-16 11:30:10.079,0.0,False,False,0.0047712699505461365
61e3f3a865144f5e400b882b,2022-01-16 11:30:00.409,0.0,False,False,0.0047712699505461365
6461b63e290db4b9cd9dfa1d,2023-05-15 06:34:06.212,100.0,True,False,0.0047712699505461365
63c80de9c1f4a16b94d97631,2023-01-18 16:19:05.931,100.0,True,False,0.0047712699505461365
637ca0f56d3572586678c78e,2022-11-22 11:14:13.173,100.0,True,False,0.0047712699505461365
65534870d93140def44f5408,2023-11-14 11:14:08.720,100.0,True,False,0.0047712699505461365
63c6ae228d1b8e94fb35d7ec,2023-01-17 15:18:10.077,100.0,True,False,0.0047712699505461365
63c6ae1cf11e52320f4f21c3,2023-01-17 15:18:04.047,0.0,False,False,0.0047712699505461365
63c6adfa8d1b8e94fb35d7c6,2023-01-17 15:17:30.620,0.0,True,False,0.0047712699505461365
63ab53458d1b8e94fb337a29,2022-12-27 21:19:17.652,100.0,True,False,0.0047712699505461365
637a2f2ea41ed832114b055b,2022-11-20 14:44:14.361,100.0,True,False,0.0047712699505461365
65526b7e2e31aa841f0bdf9d,2023-11-13 19:31:26.339,100.0,True,False,0.0047712699505461365
659c149b8ba6947cb3366c18,2024-01-08 16:28:27.354,100.0,True,False,0.0047712699505461365
65524676358432b850411dcc,2023-11-13 16:53:26.881,100.0,True,False,0.0047712699505461365
63c81000c1f4a16b94d97722,2023-01-18 16:28:00.244,100.0,True,False,0.0047712699505461365
63c80fe31b949c34fa120f9d,2023-01-18 16:27:30.990,0.0,False,False,0.0047712699505461365
63c80fd38d1b8e94fb366d2f,2023-01-18 16:27:15.529,0.0,False,False,0.0047712699505461365
63c80fc2c1f4a16b94d97706,2023-01-18 16:26:58.854,0.0,False,False,0.0047712699505461365
665ccfda5a361291a3a79928,2024-06-02 22:02:34.150,100.0,True,False,0.0047712699505461365
665ccfd1ec01ef72aa7cc500,2024-06-02 22:02:25.184,100.0,True,False,0.0047712699505461365
665ccfca163decb65c96fc6c,2024-06-02 22:02:18.273,100.0,True,False,0.0047712699505461365
665ccfc6ac2f50fd0ed0b571,2024-06-02 22:02:14.425,0.0,False,False,0.0047712699505461365
665ccf861abc3550cffb32ef,2024-06-02 22:01:10.170,100.0,True,False,0.0047712699505461365
664373f452cfa7b71a61c17b,2024-05-14 16:23:48.412,100.0,True,False,0.0047712699505461365
6553f0a7d93140def44f5978,2023-11-14 23:11:51.898,100.0,True,False,0.0047712699505461365
6552991f358432b850412262,2023-11-13 22:46:07.600,100.0,True,False,0.0047712699505461365
637c829a80607efdfdbcd4b1,2022-11-22 09:04:42.709,100.0,True,False,0.0047712699505461365
637c827380607efdfdbcd4a4,2022-11-22 09:04:03.049,0.0,True,False,0.0047712699505461365
637c821a6a7392b4e589caab,2022-11-22 09:02:34.827,0.0,True,False,0.0047712699505461365
637c81f4d0579510aa3fe244,2022-11-22 09:01:56.133,0.0,False,False,0.0047712699505461365
656c8d228ba6947cb3352b01,2023-12-03 15:13:54.170,100.0,False,False,0.0047712699505461365
656c89eb781f8e163a55ff97,2023-12-03 15:00:11.756,100.0,True,False,0.0047712699505461365
656c89db0bcda0a7577e3a3c,2023-12-03 14:59:55.051,100.0,True,False,0.0047712699505461365
65a7a623781f8e163a579e13,2024-01-17 11:04:19.416,100.0,True,False,0.0047712699505461365
658ec4b10bcda0a7577fc65c,2023-12-29 14:08:01.877,100.0,True,False,0.0047712699505461365
658c394f8ba6947cb335f6a1,2023-12-27 15:48:47.732,100.0,True,False,0.0047712699505461365
6551fe94108434001228a309,2023-11-13 11:46:44.586,100.0,True,True,0.0047712699505461365
6551fe5d358432b8504119b5,2023-11-13 11:45:49.191,100.0,True,False,0.0047712699505461365
6551fe50264e9603165188d9,2023-11-13 11:45:36.729,0.0,True,False,0.0047712699505461365
6551fe34108434001228a2e6,2023-11-13 11:45:08.237,0.0,True,False,0.0047712699505461365
66c76b91ac2f50fd0ed501ef,2024-08-22 18:47:13.086,100.0,True,False,0.0047712699505461365
65534ec5358432b850412888,2023-11-14 11:41:09.159,100.0,True,False,0.0047712699505461365
6556441583cb92f228f445d0,2023-11-16 17:32:21.930,100.0,True,False,0.0047712699505461365
655349b0c5d90a7d276ac98e,2023-11-14 11:19:28.954,100.0,True,False,0.0047712699505461365
6373db3486fd18348831a225,2022-11-15 19:32:20.415,100.0,True,False,0.0047712699505461365
6373db14a41ed832114ac76c,2022-11-15 19:31:48.964,0.0,True,False,0.0047712699505461365
661e449eb84bec11b6ceef86,2024-04-16 11:27:58.636,100.0,True,False,0.0047712699505461365
6488d1d1ecefcb79e8312688,2023-06-13 22:30:09.725,100.0,True,False,0.0047712699505461365
654fcae8f7a41d353885bda3,2023-11-11 19:41:44.811,100.0,True,False,0.0047712699505461365
618a4afeafb6417fa700c749,2021-11-09 11:18:38.382,100.0,True,False,0.0047712699505461365
618a4ad9afb6417fa700c73e,2021-11-09 11:18:01.897,0.0,True,False,0.0047712699505461365
65524a8bf7a41d353885cfbc,2023-11-13 17:10:51.594,100.0,True,False,0.0047712699505461365
65526189bf4a29e5c32bf9a0,2023-11-13 18:48:57.901,100.0,True,False,0.0047712699505461365
637c9da8d0579510aa3fe4d7,2022-11-22 11:00:08.114,100.0,True,False,0.0047712699505461365
637c9d93e46f28bb708fd9be,2022-11-22 10:59:47.877,0.0,True,False,0.0047712699505461365
637ca0c2a41ed832114b298a,2022-11-22 11:13:22.865,100.0,True,False,0.0047712699505461365
637ca0b9e46f28bb708fda63,2022-11-22 11:13:13.683,0.0,True,False,0.0047712699505461365
637ca0843146b16e2179226d,2022-11-22 11:12:20.027,0.0,True,False,0.0047712699505461365
6380b871a41ed832114b5ac3,2022-11-25 13:43:29.694,100.0,True,False,0.0047712699505461365
65a78c56c6b05849cef4f91b,2024-01-17 09:14:14.795,100.0,True,False,0.0047712699505461365
65523d40d93140def44f4a1a,2023-11-13 16:14:08.334,100.0,True,False,0.0047712699505461365
66c071a9dad4f4d810cc8e05,2024-08-17 11:47:21.960,100.0,True,False,0.0047712699505461365
6694e494163decb65c98839d,2024-07-15 10:57:56.897,100.0,True,False,0.0047712699505461365
6690213cfda3507fd68615e7,2024-07-11 20:15:24.456,100.0,True,False,0.0047712699505461365
668fadceec01ef72aa7f165d,2024-07-11 12:02:54.598,100.0,True,False,0.0047712699505461365
668f045dec01ef72aa7f14ea,2024-07-10 23:59:57.732,100.0,True,False,0.0047712699505461365
659513990bcda0a757801da0,2024-01-03 08:58:17.378,0.0,True,False,0.0047712699505461365
65951392b2180bc51f84c4cf,2024-01-03 08:58:10.539,0.0,True,False,0.0047712699505461365
6595137e83cb92f228f5bea8,2024-01-03 08:57:50.095,0.0,True,False,0.0047712699505461365
659511b08ba6947cb336381a,2024-01-03 08:50:08.717,0.0,True,False,0.0047712699505461365
65951186b2180bc51f84c4bf,2024-01-03 08:49:26.034,0.0,True,False,0.0047712699505461365
5fa2a8326779dd170ce65a48,2020-11-04 14:10:10.580,100.0,True,False,0.0047712699505461365
5fa2a8136779dd170b209428,2020-11-04 14:09:39.135,0.0,True,False,0.0047712699505461365
5fa2a80a6779dd170ce65a40,2020-11-04 14:09:30.624,0.0,True,False,0.0047712699505461365
5fa2a7ff6779dd170ce65a3b,2020-11-04 14:09:19.181,0.0,True,False,0.0047712699505461365
6554f7180bcda0a7577d42e2,2023-11-15 17:51:36.472,100.0,True,False,0.0047712699505461365
6552864a264e960316519211,2023-11-13 21:25:46.365,100.0,True,False,0.0047712699505461365
61e2b95905c371af94d5adde,2022-01-15 13:08:57.105,100.0,True,False,0.0047712699505461365
658f07218ba6947cb3360ead,2023-12-29 18:51:29.680,100.0,True,False,0.0047712699505461365
65534de2264e9603165199fc,2023-11-14 11:37:22.681,100.0,True,False,0.0047712699505461365
65a7a76d8ba6947cb33703db,2024-01-17 11:09:49.144,100.0,True,False,0.0047712699505461365
65a7a7670bcda0a75781b389,2024-01-17 11:09:43.498,0.0,False,False,0.0047712699505461365
65a7a738b2180bc51f858277,2024-01-17 11:08:56.065,0.0,False,False,0.0047712699505461365
65533884c5d90a7d276ac7bf,2023-11-14 10:06:12.713,100.0,True,False,0.0047712699505461365
6553385b108434001228ae5a,2023-11-14 10:05:31.662,0.0,False,False,0.0047712699505461365
6551f7c1bf4a29e5c32becd1,2023-11-13 11:17:37.600,100.0,True,False,0.0047712699505461365
